Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),TEST 352A:Other Equipment Total Heating Energy [J](Hourly),ZONE ONE:Zone Other Equipment Total Heating Energy [J](Hourly),TEST 352 MINUS:Other Equipment Total Heating Energy [J](Hourly),Environment:Site Day Type Index [](Hourly),Environment:Site Daylight Saving Time Status [](Hourly) 
 04/02  14:00:00,12.625,15.6297980520519,1267200.,0.0,-1267200.,1.,0.0 
 04/02  15:00:00,13.625,16.1326382632391,1267200.,0.0,-1267200.,1.,0.0 
 04/02  16:00:00,13.375,15.9394934242666,1267200.,0.0,-1267200.,1.,0.0 
 04/02  17:00:00,13.,15.3787007366874,1267200.,0.0,-1267200.,1.,0.0 
 04/02  18:00:00,12.375,15.1579182282426,1267200.,0.0,-1267200.,1.,0.0 
 04/02  19:00:00,10.125,14.8300019352095,1267200.,0.0,-1267200.,1.,0.0 
 04/02  20:00:00,8.375,14.44794894301,1267200.,0.0,-1267200.,1.,0.0 
 04/02  21:00:00,8.,14.248297996682,1267200.,0.0,-1267200.,1.,0.0 
 04/02  22:00:00,6.125,14.0244827042429,1267200.,0.0,-1267200.,1.,0.0 
 04/02  23:00:00,4.375,13.7276301673438,1267200.,0.0,-1267200.,1.,0.0 
 04/02  24:00:00,4.,13.4804135844926,1267200.,0.0,-1267200.,1.,0.0 
 04/03  01:00:00,3.375,13.2639955164907,1267200.,0.0,-1267200.,2.,0.0 
 04/03  02:00:00,1.75,12.9694845399773,1267200.,0.0,-1267200.,2.,0.0 
 04/03  03:00:00,1.,12.655998901481,1267200.,0.0,-1267200.,2.,0.0 
 04/03  04:00:00,1.625,12.435882716859,1267200.,0.0,-1267200.,2.,0.0 
 04/03  05:00:00,2.,12.2697726252518,1267200.,0.0,-1267200.,2.,0.0 
 04/03  06:00:00,2.,12.0646319304426,1267200.,0.0,-1267200.,2.,0.0 
 04/03  07:00:00,1.375,11.8975736723174,1267200.,0.0,-1267200.,2.,0.0 
 04/03  08:00:00,1.,11.7442159371363,1267200.,0.0,-1267200.,2.,0.0 
 04/03  09:00:00,1.625,11.7926531872224,1267200.,0.0,-1267200.,2.,0.0 
 04/03  10:00:00,2.,11.9428015693164,1267200.,0.0,-1267200.,2.,0.0 
 04/03  11:00:00,2.,12.0170576109954,1267200.,0.0,-1267200.,2.,0.0 
 04/03  12:00:00,2.625,12.2161782048574,1267200.,0.0,-1267200.,2.,0.0 
 04/03  13:00:00,3.,12.545536144916,1267200.,0.0,-1267200.,2.,0.0 
 04/03  14:00:00,3.625,12.7984865403519,1267200.,0.0,-1267200.,2.,0.0 
 04/03  15:00:00,4.625,12.6523332169489,1267200.,0.0,-1267200.,2.,0.0 
 04/03  16:00:00,5.625,12.2801830786972,1267200.,0.0,-1267200.,2.,0.0 
 04/03  17:00:00,6.,12.0804555724927,1267200.,0.0,-1267200.,2.,0.0 
 04/03  18:00:00,6.,11.8710169602459,1267200.,0.0,-1267200.,2.,0.0 
 04/03  19:00:00,6.,11.6487829178177,1267200.,0.0,-1267200.,2.,0.0 
 04/03  20:00:00,6.,11.5048773371226,1267200.,0.0,-1267200.,2.,0.0 
 04/03  21:00:00,6.625,11.4031656496672,1267200.,0.0,-1267200.,2.,0.0 
 04/03  22:00:00,6.375,11.3184763022874,1267200.,0.0,-1267200.,2.,0.0 
 04/03  23:00:00,4.75,11.1099130280822,1267200.,0.0,-1267200.,2.,0.0 
 04/03  24:00:00,4.,10.8508307069098,1267200.,0.0,-1267200.,2.,0.0 
 04/04  01:00:00,5.25,10.7370014894815,1267200.,0.0,-1267200.,3.,0.0 
 04/04  02:00:00,6.0625,10.7217603754268,1267200.,0.0,-1267200.,3.,0.0 
 04/04  03:00:00,6.0375,10.6418025900675,1267200.,0.0,-1267200.,3.,0.0 
 04/04  04:00:00,5.375,10.5136836128757,1267200.,0.0,-1267200.,3.,0.0 
 04/04  05:00:00,4.5625,10.3141646937054,1267200.,0.0,-1267200.,3.,0.0 
 04/04  06:00:00,4.1125,10.1390516181242,1267200.,0.0,-1267200.,3.,0.0 
 04/04  07:00:00,5.25,10.2971971162217,1267200.,0.0,-1267200.,3.,0.0 
 04/04  08:00:00,6.625,11.0260408302194,1267200.,0.0,-1267200.,3.,0.0 
 04/04  09:00:00,8.25,11.9984996412027,1267200.,0.0,-1267200.,3.,0.0 
 04/04  10:00:00,10.875,12.9964312145919,1267200.,0.0,-1267200.,3.,0.0 
 04/04  11:00:00,12.625,13.4845628560604,1267200.,0.0,-1267200.,3.,0.0 
 04/04  12:00:00,13.625,14.1991635480074,1267200.,0.0,-1267200.,3.,0.0 
 04/04  13:00:00,14.625,14.72895628006,1267200.,0.0,-1267200.,3.,0.0 
 04/04  14:00:00,15.625,15.1135008098248,1267200.,0.0,-1267200.,3.,0.0 
 04/04  15:00:00,16.,15.353979492195,1267200.,0.0,-1267200.,3.,0.0 
 04/04  16:00:00,15.1875,15.05364889171,1267200.,0.0,-1267200.,3.,0.0 
 04/04  17:00:00,13.6375,14.5821869038144,1267200.,0.0,-1267200.,3.,0.0 
 04/04  18:00:00,11.75,14.1402464620823,1267200.,0.0,-1267200.,3.,0.0 
 04/04  19:00:00,9.75,13.7128413638102,1267200.,0.0,-1267200.,3.,0.0 
 04/04  20:00:00,9.,13.4535976427645,1267200.,0.0,-1267200.,3.,0.0 
 04/04  21:00:00,8.375,13.3232981332989,1267200.,0.0,-1267200.,3.,0.0 
 04/04  22:00:00,8.,13.1709501756515,1267200.,0.0,-1267200.,3.,0.0 
 04/04  23:00:00,7.375,13.0347912711707,1267200.,0.0,-1267200.,3.,0.0 
 04/04  24:00:00,7.625,12.8895514084593,1267200.,0.0,-1267200.,3.,0.0 
 04/05  01:00:00,8.625,12.8094097986377,1267200.,0.0,-1267200.,4.,0.0 
 04/05  02:00:00,9.,12.7361623399853,1267200.,0.0,-1267200.,4.,0.0 
 04/05  03:00:00,8.375,12.6254128397454,1267200.,0.0,-1267200.,4.,0.0 
 04/05  04:00:00,7.375,12.4404281964861,1267200.,0.0,-1267200.,4.,0.0 
 04/05  05:00:00,7.,12.236898418513,1267200.,0.0,-1267200.,4.,0.0 
 04/05  06:00:00,6.375,12.0700980595365,1267200.,0.0,-1267200.,4.,0.0 
 04/05  07:00:00,7.25,12.62819711984,1267200.,0.0,-1267200.,4.,0.0 
 04/05  08:00:00,9.875,13.5075512460044,1267200.,0.0,-1267200.,4.,0.0 
 04/05  09:00:00,11.625,13.8110660728928,1267200.,0.0,-1267200.,4.,0.0 
 04/05  10:00:00,12.625,14.0765222050101,1267200.,0.0,-1267200.,4.,0.0 
 04/05  11:00:00,13.,14.668560394719,1267200.,0.0,-1267200.,4.,0.0 
 04/05  12:00:00,14.25,15.3478946512048,1267200.,0.0,-1267200.,4.,0.0 
 04/05  13:00:00,15.75,15.6850373809561,1267200.,0.0,-1267200.,4.,0.0 
 04/05  14:00:00,16.7,15.9056463943994,1267200.,0.0,-1267200.,4.,0.0 
 04/05  15:00:00,16.375,15.8798909141933,1267200.,0.0,-1267200.,4.,0.0 
 04/05  16:00:00,16.,15.5219823250924,1267200.,0.0,-1267200.,4.,0.0 
 04/05  17:00:00,14.75,15.2116799072014,1267200.,0.0,-1267200.,4.,0.0 
 04/05  18:00:00,12.75,14.9466892594704,1267200.,0.0,-1267200.,4.,0.0 
 04/05  19:00:00,10.75,14.6420248863934,1267200.,0.0,-1267200.,4.,0.0 
 04/05  20:00:00,9.375,14.3854383611003,1267200.,0.0,-1267200.,4.,0.0 
 04/05  21:00:00,9.,14.2060330078798,1267200.,0.0,-1267200.,4.,0.0 
 04/05  22:00:00,9.,14.0622286209142,1267200.,0.0,-1267200.,4.,0.0 
 04/05  23:00:00,8.375,13.9049204908657,1267200.,0.0,-1267200.,4.,0.0 
 04/05  24:00:00,8.625,13.7571449595925,1267200.,0.0,-1267200.,4.,0.0 
 04/06  01:00:00,8.375,13.6609706014981,1267200.,0.0,-1267200.,5.,0.0 
 04/06  02:00:00,8.,13.5080923034553,1267200.,0.0,-1267200.,5.,0.0 
 04/06  03:00:00,7.375,13.3514392832515,1267200.,0.0,-1267200.,5.,0.0 
 04/06  04:00:00,7.,13.1781987891573,1267200.,0.0,-1267200.,5.,0.0 
 04/06  05:00:00,7.,13.0462954586807,1267200.,0.0,-1267200.,5.,0.0 
 04/06  06:00:00,7.,12.9301207670029,1267200.,0.0,-1267200.,5.,0.0 
 04/06  07:00:00,7.,13.0287585545494,1267200.,0.0,-1267200.,5.,0.0 
 04/06  08:00:00,7.,13.1522839303704,1267200.,0.0,-1267200.,5.,0.0 
 04/06  09:00:00,8.25,13.8714406346464,1267200.,0.0,-1267200.,5.,0.0 
 04/06  10:00:00,10.25,14.6878890188806,1267200.,0.0,-1267200.,5.,0.0 
 04/06  11:00:00,11.625,15.2497585312791,1267200.,0.0,-1267200.,5.,0.0 
 04/06  12:00:00,13.25,15.3959562265216,1267200.,0.0,-1267200.,5.,0.0 
 04/06  13:00:00,14.,15.827013706914,1267200.,0.0,-1267200.,5.,0.0 
 04/06  14:00:00,14.,16.2005035982129,1267200.,0.0,-1267200.,5.,0.0 
 04/06  15:00:00,15.25,16.5695192819568,1267200.,0.0,-1267200.,5.,0.0 
 04/06  16:00:00,15.375,16.9741873824852,1267200.,0.0,-1267200.,5.,0.0 
 04/06  17:00:00,15.625,17.1308814582103,1267200.,0.0,-1267200.,5.,0.0 
 04/06  18:00:00,14.75,16.5903197299995,1267200.,0.0,-1267200.,5.,0.0 
 04/06  19:00:00,14.,15.8483217761393,1267200.,0.0,-1267200.,5.,0.0 
 04/06  20:00:00,11.5,15.4823503602152,1267200.,0.0,-1267200.,5.,0.0 
 04/06  21:00:00,8.75,15.1777181902746,1267200.,0.0,-1267200.,5.,0.0 
 04/06  22:00:00,7.375,14.8603272658929,1267200.,0.0,-1267200.,5.,0.0 
 04/06  23:00:00,7.,14.6352307839548,1267200.,0.0,-1267200.,5.,0.0 
 04/06  24:00:00,6.375,14.3887051400951,1267200.,0.0,-1267200.,5.,0.0 
 04/07  01:00:00,6.,14.0843659942572,1267200.,0.0,-1267200.,6.,0.0 
 04/07  02:00:00,4.75,13.8040814640379,1267200.,0.0,-1267200.,6.,0.0 
 04/07  03:00:00,3.9375,13.4156218052288,1267200.,0.0,-1267200.,6.,0.0 
 04/07  04:00:00,3.9625,13.1087356495689,1267200.,0.0,-1267200.,6.,0.0 
 04/07  05:00:00,4.,12.8299857843981,1267200.,0.0,-1267200.,6.,0.0 
 04/07  06:00:00,3.375,12.5789931720715,1267200.,0.0,-1267200.,6.,0.0 
 04/07  07:00:00,6.125,12.675696539048,1267200.,0.0,-1267200.,6.,0.0 
 04/07  08:00:00,9.25,13.8011831030956,1267200.,0.0,-1267200.,6.,0.0 
 04/07  09:00:00,11.875,15.1267022714497,1267200.,0.0,-1267200.,6.,0.0 
 04/07  10:00:00,13.,15.1513066411351,1267200.,0.0,-1267200.,6.,0.0 
 04/07  11:00:00,13.625,15.0670714053557,1267200.,0.0,-1267200.,6.,0.0 
 04/07  12:00:00,14.,15.2465348467477,1267200.,0.0,-1267200.,6.,0.0 
 04/07  13:00:00,14.,15.3665624997823,1267200.,0.0,-1267200.,6.,0.0 
 04/07  14:00:00,13.375,15.5255297306282,1267200.,0.0,-1267200.,6.,0.0 
 04/07  15:00:00,10.5,15.0871271580032,1267200.,0.0,-1267200.,6.,0.0 
 04/07  16:00:00,9.,14.3210040683452,1267200.,0.0,-1267200.,6.,0.0 
 04/07  17:00:00,9.,14.3621504711968,1267200.,0.0,-1267200.,6.,0.0 
 04/07  18:00:00,7.75,14.2276621806496,1267200.,0.0,-1267200.,6.,0.0 
 04/07  19:00:00,7.,13.8861084839949,1267200.,0.0,-1267200.,6.,0.0 
 04/07  20:00:00,7.,13.7067506000258,1267200.,0.0,-1267200.,6.,0.0 
 04/07  21:00:00,7.,13.5677277398676,1267200.,0.0,-1267200.,6.,0.0 
 04/07  22:00:00,7.,13.4211457074759,1267200.,0.0,-1267200.,6.,0.0 
 04/07  23:00:00,7.,13.2661513613274,1267200.,0.0,-1267200.,6.,0.0 
 04/07  24:00:00,7.,13.1434957009232,1267200.,0.0,-1267200.,6.,0.0 
 04/08  01:00:00,7.,12.977647997116,1267200.,0.0,-1267200.,7.,0.0 
 04/08  02:00:00,7.,12.8357701872262,1267200.,0.0,-1267200.,7.,0.0 
 04/08  03:00:00,7.,12.7383155135672,1267200.,0.0,-1267200.,7.,0.0 
 04/08  04:00:00,6.375,12.5903545351748,1267200.,0.0,-1267200.,7.,0.0 
 04/08  05:00:00,6.,12.4029831476834,1267200.,0.0,-1267200.,7.,0.0 
 04/08  06:00:00,6.,12.2453825030371,1267200.,0.0,-1267200.,7.,0.0 
 04/08  07:00:00,6.625,12.2240120440005,1267200.,0.0,-1267200.,7.,0.0 
 04/08  08:00:00,7.625,12.7366859725149,1267200.,0.0,-1267200.,7.,0.0 
 04/08  09:00:00,9.875,13.4279957481574,1267200.,0.0,-1267200.,7.,0.0 
 04/08  10:00:00,11.,13.8111670697569,1267200.,0.0,-1267200.,7.,0.0 
 04/08  11:00:00,11.625,14.1485133026232,1267200.,0.0,-1267200.,7.,0.0 
 04/08  12:00:00,12.,14.2609824336779,1267200.,0.0,-1267200.,7.,0.0 
 04/08  13:00:00,13.25,14.3548598979775,1267200.,0.0,-1267200.,7.,0.0 
 04/08  14:00:00,14.,14.2155887593599,1267200.,0.0,-1267200.,7.,0.0 
 04/08  15:00:00,12.75,14.0080492591183,1267200.,0.0,-1267200.,7.,0.0 
 04/08  16:00:00,11.375,14.0406249188704,1267200.,0.0,-1267200.,7.,0.0 
 04/08  17:00:00,11.,13.943072207746,1267200.,0.0,-1267200.,7.,0.0 
 04/08  18:00:00,11.,13.7110196970439,1267200.,0.0,-1267200.,7.,0.0 
 04/08  19:00:00,8.5,13.4127288438704,1267200.,0.0,-1267200.,7.,0.0 
 04/08  20:00:00,7.,13.102114648726,1267200.,0.0,-1267200.,7.,0.0 
 04/08  21:00:00,7.,12.9509500487155,1267200.,0.0,-1267200.,7.,0.0 
 04/08  22:00:00,7.,12.8246825743772,1267200.,0.0,-1267200.,7.,0.0 
 04/08  23:00:00,7.,12.7029027810792,1267200.,0.0,-1267200.,7.,0.0 
 04/08  24:00:00,7.,12.574556000122,1267200.,0.0,-1267200.,7.,0.0 
 04/09  01:00:00,7.,12.4581514496657,1267200.,0.0,-1267200.,1.,0.0 
 04/09  02:00:00,7.,12.3404979065671,1267200.,0.0,-1267200.,1.,0.0 
 04/09  03:00:00,7.,12.2214370649063,1267200.,0.0,-1267200.,1.,0.0 
 04/09  04:00:00,6.375,12.0928578864762,1267200.,0.0,-1267200.,1.,0.0 
 04/09  05:00:00,6.,11.933749905118,1267200.,0.0,-1267200.,1.,0.0 
 04/09  06:00:00,6.,11.8070796871423,1267200.,0.0,-1267200.,1.,0.0 
 04/09  07:00:00,4.75,11.669210524552,1267200.,0.0,-1267200.,1.,0.0 
 04/09  08:00:00,3.375,11.4928316490961,1267200.,0.0,-1267200.,1.,0.0 
 04/09  09:00:00,3.,11.370041630104,1267200.,0.0,-1267200.,1.,0.0 
 04/09  10:00:00,3.,11.3213948196866,1267200.,0.0,-1267200.,1.,0.0 
 04/09  11:00:00,2.375,11.3418261794294,1267200.,0.0,-1267200.,1.,0.0 
 04/09  12:00:00,2.,11.2974427100781,1267200.,0.0,-1267200.,1.,0.0 
 04/09  13:00:00,2.625,11.1446391087277,1267200.,0.0,-1267200.,1.,0.0 
 04/09  14:00:00,2.375,11.0304723733441,1267200.,0.0,-1267200.,1.,0.0 
 04/09  15:00:00,2.,10.9716461542469,1267200.,0.0,-1267200.,1.,0.0 
 04/09  16:00:00,1.375,11.1118929742637,1267200.,0.0,-1267200.,1.,0.0 
 04/09  17:00:00,1.,10.7287990267516,1267200.,0.0,-1267200.,1.,0.0 
 04/09  18:00:00,0.375,10.3059823549913,1267200.,0.0,-1267200.,1.,0.0 
 04/09  19:00:00,-0.625,9.97427577350364,1267200.,0.0,-1267200.,1.,0.0 
 04/09  20:00:00,-1.,9.68955988045315,1267200.,0.0,-1267200.,1.,0.0 
 04/09  21:00:00,-1.,9.47100383571623,1267200.,0.0,-1267200.,1.,0.0 
 04/09  22:00:00,-1.,9.2491966085326,1267200.,0.0,-1267200.,1.,0.0 
 04/09  23:00:00,-1.,9.03431275676467,1267200.,0.0,-1267200.,1.,0.0 
 04/09  24:00:00,-1.,8.82706944631896,1267200.,0.0,-1267200.,1.,0.0 
 04/10  01:00:00,-1.,8.61725936811721,1267200.,0.0,-1267200.,2.,0.0 
 04/10  02:00:00,-1.,8.40608642419718,1267200.,0.0,-1267200.,2.,0.0 
 04/10  03:00:00,-1.,8.22500403774522,1267200.,0.0,-1267200.,2.,0.0 
 04/10  04:00:00,-1.625,8.02662139609137,1267200.,0.0,-1267200.,2.,0.0 
 04/10  05:00:00,-2.,7.79073009186696,1267200.,0.0,-1267200.,2.,0.0 
 04/10  06:00:00,-2.,7.59278952600293,1267200.,0.0,-1267200.,2.,0.0 
 04/10  07:00:00,-2.,7.52923169215888,1267200.,0.0,-1267200.,2.,0.0 
 04/10  08:00:00,-2.,8.26484406844375,1267200.,0.0,-1267200.,2.,0.0 
 04/10  09:00:00,-1.375,9.18272161001326,1267200.,0.0,-1267200.,2.,0.0 
 04/10  10:00:00,-1.,9.79692592391421,1267200.,0.0,-1267200.,2.,0.0 
 04/10  11:00:00,-1.,9.69648906272371,1267200.,0.0,-1267200.,2.,0.0 
 04/10  12:00:00,-1.,10.5850562252035,1267200.,0.0,-1267200.,2.,0.0 
 04/10  13:00:00,0.25,11.2840724733275,1267200.,0.0,-1267200.,2.,0.0 
 04/10  14:00:00,1.,11.8317743343296,1267200.,0.0,-1267200.,2.,0.0 
 04/10  15:00:00,1.,11.4328264690282,1267200.,0.0,-1267200.,2.,0.0 
 04/10  16:00:00,1.,11.2970318561429,1267200.,0.0,-1267200.,2.,0.0 
 04/10  17:00:00,1.,11.424502601602,1267200.,0.0,-1267200.,2.,0.0 
 04/10  18:00:00,1.,10.9679151446193,1267200.,0.0,-1267200.,2.,0.0 
 04/10  19:00:00,1.,10.1050212565284,1267200.,0.0,-1267200.,2.,0.0 
 04/10  20:00:00,0.375,9.58888411812844,1267200.,0.0,-1267200.,2.,0.0 
 04/10  21:00:00,0.0,9.31377256072723,1267200.,0.0,-1267200.,2.,0.0 
 04/10  22:00:00,0.0,9.05630786320295,1267200.,0.0,-1267200.,2.,0.0 
 04/10  23:00:00,0.0,8.84057242884458,1267200.,0.0,-1267200.,2.,0.0 
 04/10  24:00:00,-0.625,8.62645326687194,1267200.,0.0,-1267200.,2.,0.0 
 04/11  01:00:00,-1.,8.39004163078122,1267200.,0.0,-1267200.,3.,0.0 
 04/11  02:00:00,-1.,8.17772006337075,1267200.,0.0,-1267200.,3.,0.0 
 04/11  03:00:00,-1.,8.0074501042891,1267200.,0.0,-1267200.,3.,0.0 
 04/11  04:00:00,-1.625,7.7531573230377,1267200.,0.0,-1267200.,3.,0.0 
 04/11  05:00:00,-2.,7.47096022128855,1267200.,0.0,-1267200.,3.,0.0 
 04/11  06:00:00,-2.625,7.31613964514593,1267200.,0.0,-1267200.,3.,0.0 
 04/11  07:00:00,-1.75,8.02775553600463,1267200.,0.0,-1267200.,3.,0.0 
 04/11  08:00:00,0.25,9.01569317121781,1267200.,0.0,-1267200.,3.,0.0 
 04/11  09:00:00,1.625,9.72802503464388,1267200.,0.0,-1267200.,3.,0.0 
 04/11  10:00:00,3.25,10.5941648252724,1267200.,0.0,-1267200.,3.,0.0 
 04/11  11:00:00,4.,11.1331703843777,1267200.,0.0,-1267200.,3.,0.0 
 04/11  12:00:00,5.25,11.4599213002666,1267200.,0.0,-1267200.,3.,0.0 
 04/11  13:00:00,6.625,11.7239535044042,1267200.,0.0,-1267200.,3.,0.0 
 04/11  14:00:00,7.,12.0986391497545,1267200.,0.0,-1267200.,3.,0.0 
 04/11  15:00:00,7.625,12.484016805594,1267200.,0.0,-1267200.,3.,0.0 
 04/11  16:00:00,8.,13.0678101605584,1267200.,0.0,-1267200.,3.,0.0 
 04/11  17:00:00,8.,13.1020120604291,1267200.,0.0,-1267200.,3.,0.0 
 04/11  18:00:00,7.375,12.1034631423791,1267200.,0.0,-1267200.,3.,0.0 
 04/11  19:00:00,6.375,11.2331640580279,1267200.,0.0,-1267200.,3.,0.0 
 04/11  20:00:00,5.375,10.9437093886599,1267200.,0.0,-1267200.,3.,0.0 
 04/11  21:00:00,2.5,10.7061745813434,1267200.,0.0,-1267200.,3.,0.0 
 04/11  22:00:00,-0.25,10.3328350047347,1267200.,0.0,-1267200.,3.,0.0 
 04/11  23:00:00,-1.,10.0083045955791,1267200.,0.0,-1267200.,3.,0.0 
 04/11  24:00:00,-1.625,9.75080467240407,1267200.,0.0,-1267200.,3.,0.0 
 04/12  01:00:00,-2.625,9.46070012755657,1267200.,0.0,-1267200.,4.,0.0 
 04/12  02:00:00,-3.,9.17099505876951,1267200.,0.0,-1267200.,4.,0.0 
 04/12  03:00:00,-3.625,8.87829783580156,1267200.,0.0,-1267200.,4.,0.0 
 04/12  04:00:00,-4.,8.56397089474471,1267200.,0.0,-1267200.,4.,0.0 
 04/12  05:00:00,-4.,8.31131645734393,1267200.,0.0,-1267200.,4.,0.0 
 04/12  06:00:00,-4.,8.12819474539142,1267200.,0.0,-1267200.,4.,0.0 
 04/12  07:00:00,-4.,8.47884974785331,1267200.,0.0,-1267200.,4.,0.0 
 04/12  08:00:00,-3.375,8.56443983029227,1267200.,0.0,-1267200.,4.,0.0 
 04/12  09:00:00,-2.375,8.4698406001689,1267200.,0.0,-1267200.,4.,0.0 
 04/12  10:00:00,-1.375,8.81119916583183,1267200.,0.0,-1267200.,4.,0.0 
 04/12  11:00:00,-0.375,9.31267003192281,1267200.,0.0,-1267200.,4.,0.0 
 04/12  12:00:00,0.625,10.4810254197745,1267200.,0.0,-1267200.,4.,0.0 
 04/12  13:00:00,2.25,11.0036277327958,1267200.,0.0,-1267200.,4.,0.0 
 04/12  14:00:00,3.625,11.6159787415385,1267200.,0.0,-1267200.,4.,0.0 
 04/12  15:00:00,5.25,11.8123364718534,1267200.,0.0,-1267200.,4.,0.0 
 04/12  16:00:00,6.,11.7479407104733,1267200.,0.0,-1267200.,4.,0.0 
 04/12  17:00:00,6.,11.6605781097485,1267200.,0.0,-1267200.,4.,0.0 
 04/12  18:00:00,6.,11.5369065759958,1267200.,0.0,-1267200.,4.,0.0 
 04/12  19:00:00,5.375,10.8828871584543,1267200.,0.0,-1267200.,4.,0.0 
 04/12  20:00:00,3.75,10.1415040547104,1267200.,0.0,-1267200.,4.,0.0 
 04/12  21:00:00,3.,9.82416984452028,1267200.,0.0,-1267200.,4.,0.0 
 04/12  22:00:00,2.375,9.63740509288973,1267200.,0.0,-1267200.,4.,0.0 
 04/12  23:00:00,2.625,9.43825245944898,1267200.,0.0,-1267200.,4.,0.0 
 04/12  24:00:00,3.,9.29817558801745,1267200.,0.0,-1267200.,4.,0.0 
 04/13  01:00:00,2.375,9.08195149763512,1267200.,0.0,-1267200.,5.,0.0 
 04/13  02:00:00,2.625,8.85845879653347,1267200.,0.0,-1267200.,5.,0.0 
 04/13  03:00:00,1.125,8.67999518188256,1267200.,0.0,-1267200.,5.,0.0 
 04/13  04:00:00,1.875,8.42895445014116,1267200.,0.0,-1267200.,5.,0.0 
 04/13  05:00:00,1.75,8.33715846154936,1267200.,0.0,-1267200.,5.,0.0 
 04/13  06:00:00,2.25,8.23022529206867,1267200.,0.0,-1267200.,5.,0.0 
 04/13  07:00:00,5.5,8.91548619420927,1267200.,0.0,-1267200.,5.,0.0 
 04/13  08:00:00,8.25,9.97088853064074,1267200.,0.0,-1267200.,5.,0.0 
 04/13  09:00:00,10.25,10.8630096703488,1267200.,0.0,-1267200.,5.,0.0 
 04/13  10:00:00,12.875,11.842531667861,1267200.,0.0,-1267200.,5.,0.0 
 04/13  11:00:00,14.625,12.7420711526322,1267200.,0.0,-1267200.,5.,0.0 
 04/13  12:00:00,15.625,13.2793365615746,1267200.,0.0,-1267200.,5.,0.0 
 04/13  13:00:00,16.625,13.9494173102028,1267200.,0.0,-1267200.,5.,0.0 
 04/13  14:00:00,17.625,14.7171587029546,1267200.,0.0,-1267200.,5.,0.0 
 04/13  15:00:00,18.,14.9023363364092,1267200.,0.0,-1267200.,5.,0.0 
 04/13  16:00:00,18.,15.1273883573355,1267200.,0.0,-1267200.,5.,0.0 
 04/13  17:00:00,18.,15.1991516105118,1267200.,0.0,-1267200.,5.,0.0 
 04/13  18:00:00,16.75,14.5867467289787,1267200.,0.0,-1267200.,5.,0.0 
 04/13  19:00:00,14.125,14.0269100830467,1267200.,0.0,-1267200.,5.,0.0 
 04/13  20:00:00,11.75,13.6022747271943,1267200.,0.0,-1267200.,5.,0.0 
 04/13  21:00:00,10.375,13.3379262497482,1267200.,0.0,-1267200.,5.,0.0 
 04/13  22:00:00,10.625,13.1876242994233,1267200.,0.0,-1267200.,5.,0.0 
 04/13  23:00:00,11.625,13.1602842372587,1267200.,0.0,-1267200.,5.,0.0 
 04/13  24:00:00,9.5,13.0722619296139,1267200.,0.0,-1267200.,5.,0.0 
 04/14  01:00:00,6.75,12.7190529543388,1267200.,0.0,-1267200.,6.,0.0 
 04/14  02:00:00,7.25,12.4734898219597,1267200.,0.0,-1267200.,6.,0.0 
 04/14  03:00:00,6.75,12.2944625460809,1267200.,0.0,-1267200.,6.,0.0 
 04/14  04:00:00,7.875,12.0748536771288,1267200.,0.0,-1267200.,6.,0.0 
 04/14  05:00:00,9.,12.1969615719711,1267200.,0.0,-1267200.,6.,0.0 
 04/14  06:00:00,9.,12.2157652152252,1267200.,0.0,-1267200.,6.,0.0 
 04/14  07:00:00,9.625,12.6031481060965,1267200.,0.0,-1267200.,6.,0.0 
 04/14  08:00:00,11.875,13.5141342067795,1267200.,0.0,-1267200.,6.,0.0 
 04/14  09:00:00,14.25,14.5068570551598,1267200.,0.0,-1267200.,6.,0.0 
 04/14  10:00:00,16.25,15.3231229219762,1267200.,0.0,-1267200.,6.,0.0 
 04/14  11:00:00,17.625,16.0280828955295,1267200.,0.0,-1267200.,6.,0.0 
 04/14  12:00:00,18.625,16.7037676192198,1267200.,0.0,-1267200.,6.,0.0 
 04/14  13:00:00,18.375,16.5977187724277,1267200.,0.0,-1267200.,6.,0.0 
 04/14  14:00:00,18.625,16.9463869587114,1267200.,0.0,-1267200.,6.,0.0 
 04/14  15:00:00,20.25,17.0279031347865,1267200.,0.0,-1267200.,6.,0.0 
 04/14  16:00:00,19.75,17.1292073887509,1267200.,0.0,-1267200.,6.,0.0 
 04/14  17:00:00,19.,17.2041015702621,1267200.,0.0,-1267200.,6.,0.0 
 04/14  18:00:00,18.375,16.9523961493812,1267200.,0.0,-1267200.,6.,0.0 
 04/14  19:00:00,17.375,16.5280995374168,1267200.,0.0,-1267200.,6.,0.0 
 04/14  20:00:00,14.5,16.2503184378879,1267200.,0.0,-1267200.,6.,0.0 
 04/14  21:00:00,11.75,15.898959028211,1267200.,0.0,-1267200.,6.,0.0 
 04/14  22:00:00,11.625,15.6799808881009,1267200.,0.0,-1267200.,6.,0.0 
 04/14  23:00:00,12.,15.6026753654832,1267200.,0.0,-1267200.,6.,0.0 
 04/14  24:00:00,12.625,15.5261363238006,1267200.,0.0,-1267200.,6.,0.0 
 04/15  01:00:00,12.375,15.4857904366482,1267200.,0.0,-1267200.,7.,0.0 
 04/15  02:00:00,11.375,15.3651053967754,1267200.,0.0,-1267200.,7.,0.0 
